"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account — pick a different ledger or unmap the other Plaid account first.",,
"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account.",,
"""${0}"" is the last sub-account still receiving automatic imports under ${1}. Disconnecting it removes the whole institution from Plaid and stops all feeds for this bank until you connect it again. Your ledger accounts and history stay in the books.",,
"Direct Income","Ingresos Directos",
"Directory for database file ${0} does not exist, please select the file manually","El directorio para el archivo de base de datos ${0} no existe, por favor seleccione el archivo manualmente.",
Disabled,Deshabilitado,
"Disabled (archived)",,
Disconnect,,
"Disconnect Feed",,
"Disconnect Feed pauses imports for that account. The mapping stays; use Reactivate feed to resume.",,
"Disconnect LiveBooks Cloud?",,
"Disconnect entire bank from Plaid?",,
"Disconnect feed",,
"Disconnect feed?",,
"Disconnect institution",,
"Disconnect this computer",,
"Disconnected from LiveBooks Cloud",,
"Disconnecting the last account for a bank removes the whole Plaid connection until you connect again.",,
"Discount Account","Cuenta de descuento",
"Discount Account is not set.","La cuenta de descuento no está configurada.",
"Discount Amount","Cantidad de descuento",
"Discount Amount (${0}) cannot be greated than Amount (${1}).","El monto de descuento (${0}) no puede ser mayor que el monto (${1}).",
"Discount Percent","Porcentaje de descuento",
"Discount Percent (${0}) cannot be greater than 100.","El porcentaje de descuento (${0}) no puede ser mayor que 100.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount","Cantidad descontada",
Discounts,Descuentos,
Discrepancy,,
Dismiss,,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc","Documento de visualización",
"Display Logo in Invoice","Mostrar logotipo en la factura",
"Display Precision","Precisión de visualización",
"Display Precision should have a value between 0 and 9.","La precisión de visualización debe tener un valor entre 0 y 9.",
"Display Scale","Escala de visualización",
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Display Zoom",,
"Dividends Paid","Dividendos pagados",
"Do not Contact",,
"Doc ${0} ${1} not set","Documento ${0} ${1} no configurado",
Docs,Documentos,
Document,,
"Document Name",,
"Document No.",,
Documentation,Documentación,
"Does Not Contain","No contiene",
Done,Hecho,
"Done. New files: ${0}",,
Dr.,Dr.,
"Dr. ${0}","Dr. ${0}",
Draft,Borrador,
Duplicate,Duplicar,
"Duplicate Entry","Entrada duplicada",
"Duplicate Template","Plantilla duplicada",
"Duplicate columns found: ${0}","Columnas duplicadas encontradas: ${0}",
"Duties and Taxes","Derechos e impuestos",
"Dynamic Link","Enlace dinámico",
"ERP Sync Items",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money","Dinero de arras'",
Edit,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","Equipos electrónicos",
Eleven,,
Email,"Correo electrónico",
"Email Address","Dirección de correo electrónico",
Empty,Vacío,
"Empty file selected","Archivo vacío seleccionado",
"Empty payload",,
"Enable Barcodes","Habilitar códigos de barras",
"Enable Batches","Habilitar lotes",
"Enable Coupon Code",,
"Enable Discount Accounting","Habilitar contabilidad de descuentos",
"Enable ERPNext Sync",,
"Enable Form Customization","Habilitar personalización de formularios",
"Enable Inventory","Habilitar inventario",
"Enable Invoice Returns","Habilitar devoluciones de facturas",
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale","Habilitar punto de venta",
"Enable Price List","Habilitar lista de precios",
"Enable Pricing Rule",,
"Enable Serial Number","Habilitar número de serie",
"Enable UOM Conversion","Habilitar conversión de UOM",
Enabled,Habilitado,
"Enabled For","Habilitado para",
"Ending balance",,
"Ending balance (target)",,
Endpoints,,
"Enter Country to load States","Ingrese el país para cargar los estados",
"Enter State","Ingrese el estado",
"Enter account name, opening date, and opening balance.",,
"Enter barcode","Ingrese el código de barras",
"Enter the closing balance from your PDF (for example 5200.00).",,
"Enter the period end and closing balance from your bank PDF. After you import CSV lines below, the reconcile workbench compares line totals to this balance.",,
"Enter the statement end date and closing balance from your PDF.",,
"Enter the statement end date from your PDF.",,
"Enter weight barcode",,
"Enter your LiveBooks Cloud authenticator or backup code to continue.",,
"Enter your LiveBooks Cloud authenticator or backup code to link a bank account.",,
"Enter your LiveBooks Cloud authenticator or backup code to sync bank statements.",,
"Enter your LiveBooks Cloud authenticator or backup code to view bank feed status.",,
"Enter your statement details, then match withdrawals to Money out and deposits to Money in—the same layout as most bank PDFs.",,
"Entertainment Expenses","Gastos de entretenimiento",
Entry,Entrada,
"Entry Currency","Moneda de la entrada",
"Entry Label","Etiqueta de la entrada",
"Entry No","Nº de entrada",
"Entry No.","Nº de entrada",
"Entry Type","Tipo de entrada",
"Entry has Grand Total ${0}. Please verify amounts.","La entrada tiene un total general de ${0}. Por favor, verifique los importes.",
"Entry type",,
Equity,Equidad,
Error,Error,
"Exchange Gain/Loss","Ganancia/pérdida cambiaria",
"Exchange Rate","Tipo de cambio",
"Exchange Rate Cache",,
"Exchange rate is unavailable offline. Connect to the internet or set the rate manually.",,
"Excise Entry","Entrada de impuestos especiales",
Exclude,,
Excluded,,
"Excluded count",,
"Excluded transactions stay out of your ledger and reconciliation math. Restore brings a row back to For Review.",,
"Existing Company","Empresa existente",
Expand,Expandir,
"Expected Amount","Cantidad esperada",
Expense,Gasto,
"Expense Account","Cuenta de gastos",
Expenses,Gastos,
"Expenses Included In Valuation","Gastos incluidos en la valoración",
Expired,,
"Expiry Date",,
"Expiry Duration",,
Export,Exportar,
"Export (CSV)",,
"Export Failed","Exportación fallida",
"Export Format",,
"Export Successful","Exportación exitosa",
"Export Wizard",,
"External id",,
"FBooks Integration Version",,
Failed,Fallido,
"Failed to finish reconcile.",,
"Failed to load batches",,
Fax,Fax,
Features,Características,
February,Febrero,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,Campo,
Fieldname,"Nombre de campo",
"Fieldname ${0} already exists for ${1}","El nombre de campo ${0} ya existe para ${1}",
"Fieldname ${0} already used for Custom Field ${1}","El nombre de campo ${0} ya se usa para el campo personalizado ${1}",
Fieldtype,"Tipo de campo",
Fifteen,,
Fifty,,
"File ${0} does not exist.","El archivo ${0} no existe.",
"File selection failed","Error al seleccionar el archivo",
"Fill date, payee, category, and a non-zero amount.",,
Filter,Filtro,
"Filter by Group",,
"Finish Reconcile",,
"Fiscal Year","Año fiscal",
"Fiscal Year End Date","Fecha de finalización del año fiscal",
"Fiscal Year Start Date","Fecha de inicio del año fiscal",
Five,,
"Fix Failed","Error al corregir",
"Fixed Asset","Activo fijo",
"Fixed Assets","Activos fijos",
Float,Flotante,
Floor,,
"Following cells have errors: ${0}.","Las siguientes celdas tienen errores: ${0}.",
"Following links do not exist: ${absentLinks .map((l) =>","Los siguientes enlaces no existen: ${absentLinks .map((l) =>",
Font,Fuente,
"For Purchase","Para compra",
"For Review",,
"For Sales","Para ventas",
"Forbidden Error","Error prohibido",
"Form Section","Sección de formulario",
"Form Tab","Pestaña de formulario",
"Form Type","Tipo de formulario",
Forty,,
Four,,
Fourteen,,
Fr,Vi,
Fraction,Fracción,
"Fraction Units","Unidades de fracción",
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","Cargos de flete y expedición",
Frequency,,
From,Desde,
"From Account","De la cuenta",
"From Account and To Account cannot be the same.",,
"From Date","Desde la fecha",
"From Lead",,
"From Loc.","Ubicación de origen",
"From Year","Año de origen",
"From date",,
"From your last reconcile (locked).",,
"Full Name","Nombre completo",
"Furnitures and Fixtures","Mobiliario y Enseres",
GST,GST,
"GSTIN No.","Número GSTIN",
GSTR1,GSTR1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","Ganancia/pérdida en la enajenación de activos",
General,Generales,
"General Ledger","Libro mayor",
"Get Started",Comenzar,
"Give feedback",,
Global,Global,
"Go back to the previous page","Volver a la página anterior",
"Got two minutes? Tell us what’s broken and whether you’d use encrypted cloud backup.",,
Gram,Gramo,
"Grand Total","Total general",
"Greater Than","Mayor que",
Green,Verde,
"Grid View",,
"Group By","Agrupar por",
"Group Deleted",,
HSN/SAC,HSN/SAC,
"HSN/SAC Code","Código HSN/SAC",
"Half Yearly",Semestral,
"Half Years",Semestres,
"Has Batch","Tiene lote",
"Has Serial Number","Tiene número de serie",
"Height (in cm)","Altura (en cm)",
Held,,
"Held Button Colour",,
Help,Ayuda,
"Hex Value","Valor hexadecimal",
"Hidden values will be visible on Print on.",,
"Hide Get Started","Ocultar Empezar",
"Hide Group Amounts",,
"Hide Month/Year","Ocultar Mes/Año",
"Hide Unavailable Items",,
"Hide debit/credit and reference columns",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","`Oculta la sección Comenzar de la barra lateral. El cambio será visible al reiniciar o actualizar la aplicación.,,,,",
"History of cleared transactions. Click Undo to send a row back to For Review. If a row is already reconciled, you'll be warned before it can throw off your beginning balance.",,
"Hold Q and type digits to set selected item quantity",,
Hour,Hora,
Hundred,,
"I've verified — try again",,
ID,,
INR,INR,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
"Ignore reason",,
Ignored,,
Image,Imagen,
"Import CSV/OFX",,
"Import Complete","Importación completa",
"Import Data","Importar datos",
"Import Data.","Importar datos.",
"Import Lists (CSV)",,
"Import Type","Tipo de importación",
"Import Wizard","Asistente de importación",
