"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account — pick a different ledger or unmap the other Plaid account first.",,
"""${0}"" is already mapped to Plaid account ${1}. Each ledger account can only be linked to one Plaid sub-account.",,
"""${0}"" is the last sub-account still receiving automatic imports under ${1}. Disconnecting it removes the whole institution from Plaid and stops all feeds for this bank until you connect it again. Your ledger accounts and history stay in the books.",,
"Creating Purchase Invoices","إنشاء فواتير المشتريات",
Credit,الائتمان,
"Credit Card Entry","إدخال بطاقة ائتمان",
"Credit Note","إشعار دائن",
"Credit card",,
"Credit column (optional)",,
Creditors,الدائنون,
Currency,العملة,
"Currency Name","اسم العملة",
Current,الحالي,
"Current Assets","الأصول المتداولة",
"Current Liabilities","الخصوم المتداولة",
"Custom Field","حقل مخصص",
"Custom Fields","حقول مخصصة",
"Custom Form","نموذج مخصص",
"Custom Hex","قيمة سداسية مخصصة",
Customer,العميل,
"Customer / vendor",,
"Customer Created","تم إنشاء العميل",
"Customer Currency","عملة العميل",
"Customer has no loyalty points to redeem","ليس لدى العميل أي نقاط ولاء لاستبدالها",
Customers,العملاء,
"Customers & Suppliers",,
Customizations,التخصيصات,
"Customize Form","تخصيص النموذج",
"Customize your invoices by adding a logo and address details","خصص فواتيرك بإضافة الشعار وتفاصيل العنوان",
Daily,,
"Dark mode","الوضع الداكن",
Dashboard,"لوحة المعلومات",
Data,البيانات,
"Data Sync Interval (In Minutes)","فاصل مزامنة البيانات (بالدقائق)",
"Database Error","خطأ في قاعدة البيانات",
Date,التاريخ,
"Date Format","تنسيق التاريخ",
"Date Time","التاريخ والوقت",
Day,اليوم,
Days,,
Debit,مدين,
"Debit Note","إشعار مدين",
"Debit column (optional)",,
Debtors,المدينون,
December,ديسمبر,
"Decrease print template display scale","تقليل مقياس عرض قالب الطباعة",
Default,افتراضي,
"Default Account","الحساب الافتراضي",
"Default Cash Denominations","الفئات النقدية الافتراضية",
"Default Location","الموقع الافتراضي",
Defaults,"الإعدادات الافتراضية",
Delete,حذف,
"Delete ${0}?","حذف ${0}؟",
"Delete Account","حذف الحساب",
"Delete Failed","فشل الحذف",
"Delete Group","حذف المجموعة",
"Delete Permanently",,
"Delete account",,
"Delete account and disconnect bank from Plaid?",,
"Delete and disconnect institution",,
"Delete this account?",,
"Deleted ${0} account(s).",,
"Deleted imported lines by mistake? Re-queue batches LiveBooks Cloud still has (typically within 90 days). This replays saved imports — it does not fetch brand-new bank history from Plaid or undo journals you posted. Then open Bank Account Activity for each mapped ledger account.",,
Delivered,"تم التسليم",
Denomination,الفئة,
Deposit,,
"Deposits and income (match the deposits column on your statement).",,
Depreciation,الإهلاك,
"Depreciation Entry","قيد الإهلاك",
Description,الوصف,
Details,التفاصيل,
"Device ID","معرف الجهاز",
"Device Id",,
"Device is offline. Please connect to a network to continue.","الجهاز غير متصل. يرجى الاتصال بالشبكة للمتابعة.",
Difference,,
"Difference Amount","مبلغ الفرق",
"Direct Expenses","المصروفات المباشرة",
"Direct Income","الدخل المباشر",
"Directory for database file ${0} does not exist, please select the file manually","دليل ملف قاعدة البيانات ${0} غير موجود، يرجى تحديد الملف يدويًا",
Disabled,معطّل,
"Disabled (archived)",,
Disconnect,,
"Disconnect Feed",,
"Disconnect Feed pauses imports for that account. The mapping stays; use Reactivate feed to resume.",,
"Disconnect LiveBooks Cloud?",,
"Disconnect entire bank from Plaid?",,
"Disconnect feed",,
"Disconnect feed?",,
"Disconnect institution",,
"Disconnect this computer",,
"Disconnected from LiveBooks Cloud",,
"Disconnecting the last account for a bank removes the whole Plaid connection until you connect again.",,
"Discount Account","حساب الخصم",
"Discount Account is not set.","لم يتم تعيين حساب الخصم.",
"Discount Amount","مبلغ الخصم",
"Discount Amount (${0}) cannot be greated than Amount (${1}).","لا يمكن أن يكون مبلغ الخصم (${0}) أكبر من المبلغ (${1}).",
"Discount Percent","نسبة الخصم",
"Discount Percent (${0}) cannot be greater than 100.","لا يمكن أن تكون نسبة الخصم (${0}) أكبر من 100.",
"Discount Percentage","نسبة الخصم",
"Discount Type","نوع الخصم",
"Discounted Amount","المبلغ بعد الخصم",
Discounts,الخصومات,
Discrepancy,,
Dismiss,,
"Display Amount In Words","عرض المبلغ بالكلمات",
"Display Description In Invoice","عرض الوصف في الفاتورة",
"Display Doc","عرض المستند",
"Display Logo in Invoice","عرض الشعار في الفاتورة",
"Display Precision","دقة العرض",
"Display Precision should have a value between 0 and 9.","دقة العرض يجب أن تكون لها قيمة بين 0 و 9.",
"Display Scale","مقياس العرض",
"Display Terms and Conditions","عرض الشروط والأحكام",
"Display Time In Invoice","عرض الوقت في الفاتورة",
"Display Zoom",,
"Dividends Paid","توزيعات أرباح مدفوعة",
"Do not Contact","عدم الاتصال",
"Doc ${0} ${1} not set","لم يتم تعيين المستند ${0} ${1}",
Docs,المستندات,
Document,,
"Document Name","اسم المستند",
"Document No.",,
Documentation,التوثيق,
"Does Not Contain","لا يحتوي",
Done,تم,
"Done. New files: ${0}",,
Dr.,مدين,
"Dr. ${0}","مدين ${0}",
Draft,مسودة,
Duplicate,تكرار,
"Duplicate Entry","إدخال مكرر",
"Duplicate Template","قالب مكرر",
"Duplicate columns found: ${0}","تم العثور على أعمدة مكررة: ${0}",
"Duties and Taxes","الرسوم والضرائب",
"Dynamic Link","رابط ديناميكي",
"ERP Sync Items",,
"ERPNext Sync Queue","قائمة مزامنة ERPNext",
"ERPNext Sync Settings","إعدادات مزامنة ERPNext",
"Earnest Money","كسب المال",
Edit,,
Eight,ثمانية,
Eighteen,"ثمانية عشر",
Eighty,ثمانون,
"Electronic Equipments","معدات إلكترونية",
Eleven,"أحد عشر",
Email,"البريد الإلكتروني",
"Email Address","عنوان البريد الإلكتروني",
Empty,فارغ,
"Empty file selected","تم اختيار ملف فارغ",
"Empty payload",,
"Enable Barcodes","تفعيل الباركود",
"Enable Batches","تفعيل الدُفعات",
"Enable Coupon Code","تفعيل رمز القسيمة",
"Enable Discount Accounting","تفعيل محاسبة الخصومات",
"Enable ERPNext Sync","تفعيل المزامنة مع ERPNext",
"Enable Form Customization","تفعيل تخصيص النماذج",
"Enable Inventory","تفعيل المخزون",
"Enable Invoice Returns","تفعيل إرجاع الفواتير",
"Enable Item Enquiry","تفعيل استعلام الصنف",
"Enable Item Group","تفعيل مجموعة الأصناف",
"Enable Lead","تفعيل العملاء المحتملين",
"Enable Loyalty Program","تفعيل برنامج الولاء",
"Enable Partial Payment","تفعيل الدفع الجزئي",
"Enable Partial payment to pay partial amount","تمكين الدفع الجزئي لسداد جزء من المبلغ",
"Enable Point of Sale","تفعيل نقطة البيع",
"Enable Price List","تفعيل قائمة الأسعار",
"Enable Pricing Rule","تفعيل قاعدة التسعير",
"Enable Serial Number","تفعيل الأرقام التسلسلية",
"Enable UOM Conversion","تفعيل تحويل وحدات القياس",
Enabled,مفعل,
"Enabled For","مفعل لـ",
"Ending balance",,
"Ending balance (target)",,
Endpoints,"نقاط النهاية",
"Enter Country to load States","اختار الدولة حتى يتم تحميل  المدن",
"Enter State","ادخل  المدينة",
"Enter account name, opening date, and opening balance.",,
"Enter barcode","أدخل الباركود",
"Enter the closing balance from your PDF (for example 5200.00).",,
"Enter the period end and closing balance from your bank PDF. After you import CSV lines below, the reconcile workbench compares line totals to this balance.",,
"Enter the statement end date and closing balance from your PDF.",,
"Enter the statement end date from your PDF.",,
"Enter weight barcode","أدخل باركود الوزن",
"Enter your LiveBooks Cloud authenticator or backup code to continue.",,
"Enter your LiveBooks Cloud authenticator or backup code to link a bank account.",,
"Enter your LiveBooks Cloud authenticator or backup code to sync bank statements.",,
"Enter your LiveBooks Cloud authenticator or backup code to view bank feed status.",,
"Enter your statement details, then match withdrawals to Money out and deposits to Money in—the same layout as most bank PDFs.",,
"Entertainment Expenses","مصاريف الترفيه",
Entry,إدخال,
"Entry Currency","عملة الإدخال",
"Entry Label","تسمية الإدخال",
"Entry No","رقم الإدخال",
"Entry No.","رقم الإدخال.",
"Entry Type","نوع الإدخال",
"Entry has Grand Total ${0}. Please verify amounts.","الإدخال يحتوي على المجموع الكلي ${0}. يرجى التحقق من المبالغ.",
"Entry type",,
Equity,"حقوق الملكية",
Error,خطأ,
"Exchange Gain/Loss","مكاسب/خسائر الصرف",
"Exchange Rate","سعر الصرف",
"Exchange Rate Cache",,
"Exchange rate is unavailable offline. Connect to the internet or set the rate manually.",,
"Excise Entry","إدخال الرسوم الضريبية",
Exclude,,
Excluded,,
"Excluded count",,
"Excluded transactions stay out of your ledger and reconciliation math. Restore brings a row back to For Review.",,
"Existing Company","شركة موجودة",
Expand,توسيع,
"Expected Amount","المبلغ المتوقع",
Expense,المصروف,
"Expense Account","حساب المصروف",
Expenses,المصروفات,
"Expenses Included In Valuation","المصروفات المدرجة في التقييم",
Expired,,
"Expiry Date","تاريخ الانتهاء",
"Expiry Duration","مدة انتهاء الصلاحية",
Export,تصدير,
"Export (CSV)",,
"Export Failed","فشل التصدير",
"Export Format","تنسيق التصدير",
"Export Successful","تم التصدير بنجاح",
"Export Wizard","معالج التصدير",
"External id",,
"FBooks Integration Version","إصدار تكامل FBooks",
Failed,فشل,
"Failed to finish reconcile.",,
"Failed to load batches","فشل تحميل الدفعات",
Fax,فاكس,
Features,الخصائص,
February,فبراير,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext","جلب البيانات من ERPNext",
"Fetch From ERPNext Queue","جلب من قائمة ERPNext",
Field,الحقل,
