"${0} transaction(s) ready to import.",,
"${0} value ${1} does not exist.",,
"${0} — already mapped to ${1}",,
"${0}: ${1}",,
"${0}: delete failed",,
"${0}: has transactions or other links",,
"${0}: still has child accounts that could not be deleted",,
"(no description)",,
"+ Add Manual Bank",,
0%,,
0.00,,
03-23-2022,,
03/23/2022,,
"1 filter applied",,
1–30,,
2022-03-23,,
"23 Mar, 2022",,
23-03-2022,,
23.03.2022,,
23/03/2022,,
31–60,,
61–90,,
91+,,
9888900000,,
"A submittable entry is deleted only if it is in the cancelled state.",,
"API Base URL",,
Account,,
"Account ${0} does not exist.",,
"Account Deleted",,
"Account Entries",,
"Account Name",,
"Account Type",,
"Account archived and bank institution disconnected from Plaid.",,
"Account archived.",,
"Account archived. Other accounts at this bank may keep syncing.",,
"Account deleted and bank institution disconnected from Plaid.",,
"Account deleted.",,
"Account deleted. Other accounts at this bank may keep syncing.",,
"Account name",,
"Account not found.",,
Accounting,,
"Accounting Entries",,
"Accounting Ledger Entry",,
"Accounting Settings",,
Accounts,Llogaritë,
"Accounts Payable",,
"Accounts Payable Aging",,
"Accounts Payable Aging (invoice date)",,
"Accounts Receivable",,
"Accounts Receivable Aging",,
"Accounts Receivable Aging (invoice date)",,
"Accounts that still have transactions or other links will be kept. If any remain, the group itself may not be deleted.",,
"Accumulated Depreciation",,
"Ack failed",,
"Ack pending",,
Action,,
Actions,,
Active,,
Add,,
"Add Account","Shto Llogari",
"Add Customers",,
"Add Group","Shto Grup",
"Add Items",,
"Add Row","Shto Rresht",
"Add Suppliers",,
"Add Taxes",,
"Add a few customers to create your first sales invoice",,
"Add a few suppliers to create your first purchase invoice",,
"Add a filter",,
"Add a missing transaction",,
"Add a remark",,
"Add attachment",,
"Add invoice terms",,
"Add products or services that you buy from your suppliers",,
"Add products or services that you sell to your customers",,
"Add quote terms",,
"Add transfer terms",,
"Add'l Discounts",,
"Added to ledger as ${0}.",,
"Added to ledger.",,
"Additional ${0} Serial Numbers required for ${1} quantity of ${2}.",,
"Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4}",,
Address,Adresa,
"Address Display",,
"Address Line 1",,
"Address Line 2",,
"Address Name",,
"Adjust interface size in 10% steps",,
"Administrative Expenses",,
Alert,Kujdes,
All,,
"Allow to bypass filters","Lejo anashkalimin e filtrave",
Amount,Shumë,
"Amount (bank)",,
"Amount Paid",,
"Amount must be greater than 0.",,
"Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.",,
"Amount: ${0} is less than the total amount allocated to references: ${1}.",,
Amounts,,
"An account with this name already exists.",,
"An entry is cancelled only if it is in the submitted state.",,
"An entry is submitted only if it is submittable and is in the saved state.",,
"An error occurred.",,
And,,
Annual,,
"Applicable anywhere in LiveBooks Desktop",,
"Applicable when POS is open",,
"Applicable when Quick Search is open",,
"Applicable when Template Builder is open",,
"Applicable when a entry is open in the Form view or Quick Edit view",,
"Applicable when the List View of an entry type is open",,
"Application of Funds (Assets)","Përdorimi i fondeve (Aktivet)",
"Applied Coupon Codes",,
"Applied Items",,
"Applied count",,
Apply,Apliko,
"Apply Discount After Tax",,
"Apply Price List",,
"Apply and view changes made to the print template",,
Applying,,
"Applying bank feed updates…",,
April,,
"Archive account",,
"Archive account and disconnect bank from Plaid?",,
"Archive and disconnect institution",,
"Archive this account?",,
"Archived bank accounts stay in the ledger for history but are hidden from bank feeds and most pickers.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. Automatic imports for this Plaid sub-account stop; other linked accounts under ${1} can keep syncing.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. This is the last sub-account still syncing under ${1}; archiving will also disconnect the entire institution from Plaid until you connect the bank again.",,
"Archiving hides this account from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded.",,
Arial,,
"As Of Date",,
"As of",,
"Ascending Order",,
Asset,,
"Attach Image",,
Attachment,,
"Attempt count",,
August,,
"Auth Token",,
"Auto Payments","Pagesa automatike",
"Auto Stock Transfer","Transferte automatike të stokut",
"Auto-stage new Plaid batches into Bank Account Activity (For Review).",,
Autocomplete,,
"Automatic updates are not enabled for this build.",,
"Available Loyalty Points",,
Back,,
"Back Reference",,
"Bad import data, could not read file.",,
Balance,,
"Balance Amount",,
"Balance Sheet",Bilanci,
"Balance as of today",,
Balanced,,
Bank,,
"Bank Account Activity",,
"Bank Accounts",,
"Bank Entry",,
"Bank Feed",,
"Bank Feed Settings",,
"Bank Name","Emri i bankës",
"Bank Overdraft Account",,
"Bank Statement",,
"Bank Statement Line",,
"Bank account",,
"Bank account balance",,
"Bank account created, but the opening balance could not be posted: ${0}",,
"Bank account name",,
"Bank feed",,
"Bank feed catch-up paused",,
"Bank feed updates applied to For Review.",,
"Bank feeds paused — acknowledge old import batches in Desktop to resume.",,
"Bank feeds paused — open Desktop and acknowledge old import batches to resume.",,
"Bank institution disconnected from Plaid. You can still use manual CSV uploads.",,
"Bank linked. Accounts will appear below after a short sync.",,
"Bank reference",,
"Bank sync paused. Verify your identity in LiveBooks Cloud to resume downloading transactions.",,
Banking,,
Barcode,,
"Barcode ${0} has an invalid length.",,
"Barcode must be exactly 12 digits.",,
"Base Grand Total",,
"Based On",,
Batch,Lot,
"Batch ${0} does not belong to Item ${1}",,
"Batch ${0} only has ${1} quantity available but ${2} is required",,
"Batch Series",,
"Batch Series cannot contain the following characters: /, ?, &, =, %",,
"Batch not set for row ${0}.",,
"Batch public id",,
"Batch set for row ${0}.",,
"Beginning balance",,
"Beginning balance does not match your last closed reconciliation. A reconciled transaction may have been edited or deleted.",,
"Beginning balance may be off",,
Bill,,
"Bill Created",,
Billing,,
Billion,,
Bills,,
Black,,
Blue,,
"Book Id",,
"Book id",,
Both,,
"Both From and To Location cannot be undefined",,
Buildings,,
"Can Change Discount",,
"Can Change Rate",,
Cancel,Anulo,
"Cancel ${0}?",,
"Cancel Button Colour",,
"Cancel or Delete an entry.",,
Cancelled,,
"Cannot Commit Error",,
"Cannot Delete","Nuk mund të fshihet",
"Cannot Delete Account",,
"Cannot Export",,
"Cannot Import",,
"Cannot Move",,
"Cannot Open File",,
"Cannot add an item to a submitted invoice.",,
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}",,
"Cannot cancel ${0} because of the following ${1}: ${2}",,
"Cannot delete ""${0}"" because it has linked ledger entries or other references.",,
"Cannot delete ${0} ""${1}"" because of linked entries.",,
"Cannot make recurring",,
"Cannot open file",,
"Cannot perform operation.",,
"Cannot read file",,
"Capital Equipments",,
"Capital Stock",,
Cash,,
"Cash Denominations",,
"Cash Entry",,
"Cash In Denominations",,
"Cash In Hand",,
Cashflow,,
Category,,
"Category is required.",,
Ceil,,
"Central Tax",,
"Change File",,
"Change Ref Type",,
"Changes made to settings will be visible on reload.",,
Chargeable,,
"Chart Of Accounts Reviewed",,
"Chart of Accounts","Plani i Llogarive",
"Chart of accounts (bank)",,
Check,,
"Check Digits",,
"Check for updates",,
"Checked in the reconcile workbench for this session.",,
"Checking for updates…",,
"Check Register",,
"Choose a chart of accounts bank account before saving.",,
"City / Town",,
Classic,,
Clear,Pastro,
"Clear Synced Data From ERPNext SyncQueue",,
"Clearance Date",,
"Clearance Date not set.",,
Cleared,,
"Cleared balance",,
"Click Refresh to retry. If retries keep failing, contact support.",,
"Clicking continue will remove all the selected items.",,
"Client Seq",,
Close,,
"Close LiveBooks Desktop and try manually.",,
"Close POS Shift",,
"Close Quick Search",,
Closed,,
"Closed at",,
Closing,,
"Closing ${0} Amount can not be negative.",,
"Closing (Cr)",,
"Closing (Dr)",,
"Closing Amount",,
"Closing Amounts",,
"Closing Cash",,
"Closing Cash In Denominations",,
"Closing Date",,
"Closing balance on your statement (the target).",,
"Cloud statement id",,
Collapse,,
"Collection Factor",,
"Collection Rules",,
Color,Ngjyra,
Colour,,
"Column mapping",,
"Commission on Sales",,
Common,,
Company,,
"Company Logo",,
"Company Name","Emri i kompanisë",
"Company Setup",,
"Company file moved to ${0}.",,
"Company file moved to ${0}. The previous file could not be retired — please remove or rename it manually so it is not opened as a second copy.",,
Completed,,
Condition,,
"Connect Banks via Plaid",,
"Connection broken — sign in again.",,
"Connection healthy",,
"Consolidate Columns",,
Contact,,
Contacts,Kontaktet,
Contains,,
"Content hash",,
Continue,Vazhdo,
"Continue submitting Invoice?",,
"Continue submitting Sales Invoice?",,
"Contra Entry",,
"Conversion Error",,
"Conversion Factor",,
Converted,,
"Cost Of Goods Sold Acc.",,
"Cost of Goods Sold",,
"Could not add transaction.",,
"Could not check for updates.",,
"Could not connect to database file ${0}, please select the file manually",,
"Could not disconnect bank feeds in LiveBooks Cloud. The local company file will still be deleted.",,
"Could not open the company at ${0}. Please reopen it from the company list.",,
"Could not re-fetch prior bank batches. Upload a CSV/OFX if history is missing.",,
"Could not reach the update server. Check your connection and try again.",,
"Could not reactivate feed.",,
"Could not resolve your cloud book for this company file.",,
"Could not save bank connection.",,
"Could not start Plaid Link.",,
"Couldn't find a parent account in the chart of accounts. Add a Bank Accounts (or Liability) group first.",,
"Couldn't finish setting up the bank account.",,
"Couldn't load transactions.",,
"Couldn't save the bank account. Please try again.",,
"Couldn't save the bank account: ${0}",,
"Couldn't save the statement. Please try again.",,
Count,,
"Counter Cash Account",,
Country,Vendi,
"Country Code",,
"Country code used to initialize regional settings.",,
"Coupon ${0} is not applicable for applied items.",,
"Coupon Code",,
"Coupon Name",,
Coupons,,
Courier,,
Cr.,,
"Cr. ${0}",,
Create,Krijo,
"Create Demo",,
"Create Payment.",,
"Create Purchase",,
"Create Purchase Invoice",,
"Create Sale",,
"Create Sales Invoice",,
"Create a demo company to try out LiveBooks Desktop",,
"Create a new company and store it on your computer",,
"Create a new company or select an existing one from your computer",,
"Create a new entry of the same type as the List View",,
"Create all due",,
"Create new ${0} entry?",,
"Create your first purchase invoice from the created supplier",,
"Create your first sales invoice for the created customer",,
"Create: ${0}",,
Created,,
"Created ${0} recurring payments",,
"Created 1 recurring payment",,
"Created At",,
"Created By",,
"Created recurring payment",,
"Creating Items and Parties",,
"Creating Journal Entries",,
"Creating Purchase Invoices",,
Credit,,
"Credit Card Entry",,
"Credit Note",,
"Credit card",,
"Credit column (optional)",,
Creditors,,
Currency,Monedha,
"Currency Name",,
Current,,
"Current Assets","Aktive qarkulluese",
"Current Liabilities","Detyrimet afatshkurtra",
"Custom Field",,
"Custom Fields",,
"Custom Form",,
"Custom Hex",,
Customer,,
"Customer / vendor",,
"Customer Created",,
"Customer Currency",,
"Customer has no loyalty points to redeem",,
Customers,Klientët,
"Customers & Suppliers",,
Customizations,Personalizime,
"Customize Form",,
"Customize your invoices by adding a logo and address details",,
Daily,,
"Dark mode","Modaliteti i errët",
Dashboard,Paneli,
Data,,
"Data Sync Interval (In Minutes)",,
"Database Error",,
Date,Data,
"Date Format","Formati i datës",
"Date Time",,
Day,,
Days,,
Debit,,
"Debit Note",,
"Debit column (optional)",,
Debtors,,
December,,
"Decrease print template display scale",,
Default,Default,
"Default Account",,
"Default Cash Denominations",,
"Default Location",,
Defaults,Parazgjedhje,
Delete,Fshi,
"Delete ${0}?",,
"Delete Account",,
"Delete Failed",,
"Delete Group",,
"Delete Permanently",,
"Delete account",,
"Delete account and disconnect bank from Plaid?",,
"Delete and disconnect institution",,
"Delete this account?",,
"Deleted ${0} account(s).",,
"Deleted imported lines by mistake? Re-queue batches LiveBooks Cloud still has (typically within 90 days). This replays saved imports — it does not fetch brand-new bank history from Plaid or undo journals you posted. Then open Bank Account Activity for each mapped ledger account.",,
Delivered,,
Denomination,,
Deposit,,
"Deposits and income (match the deposits column on your statement).",,
Depreciation,,
"Depreciation Entry",,
Description,,
Details,,
"Device ID",,
"Device Id",,
"Device is offline. Please connect to a network to continue.",,
Difference,,
"Difference Amount",,
"Direct Expenses","Shpenzime të drejtpërdrejta",
"Direct Income","Të ardhura të drejtpërdrejta",
"Directory for database file ${0} does not exist, please select the file manually",,
Disabled,,
"Disabled (archived)",,
Disconnect,,
"Disconnect Feed",,
"Disconnect Feed pauses imports for that account. The mapping stays; use Reactivate feed to resume.",,
"Disconnect LiveBooks Cloud?",,
"Disconnect entire bank from Plaid?",,
"Disconnect feed",,
"Disconnect feed?",,
"Disconnect institution",,
"Disconnect this computer",,
"Disconnected from LiveBooks Cloud",,
"Disconnecting the last account for a bank removes the whole Plaid connection until you connect again.",,
"Discount Account","Llogaria e zbritjeve",
"Discount Account is not set.",,
"Discount Amount",,
"Discount Amount (${0}) cannot be greated than Amount (${1}).",,
"Discount Percent",,
"Discount Percent (${0}) cannot be greater than 100.",,
"Discount Percentage",,
"Discount Type",,
"Discounted Amount",,
Discounts,,
Discrepancy,,
Dismiss,,
"Display Amount In Words","Shfaq shumën me fjalë",
"Display Description In Invoice","Shfaq përshkrimin në faturë",
"Display Doc",,
"Display Logo in Invoice","Shfaq logon në faturë",
"Display Precision","Saktësia e shfaqjes",
"Display Precision should have a value between 0 and 9.",,
"Display Scale",,
"Display Terms and Conditions",,
"Display Time In Invoice","Shfaq kohën në faturë",
"Display Zoom",,
"Dividends Paid",,
"Do not Contact",,
"Doc ${0} ${1} not set",,
Docs,,
Document,,
"Document Name",,
"Document No.",,
Documentation,,
"Does Not Contain","Nuk përmban",
Done,"U krye",
"Done. New files: ${0}",,
Dr.,,
"Dr. ${0}",,
Draft,Draft,
Duplicate,,
"Duplicate Entry",,
"Duplicate Template",,
"Duplicate columns found: ${0}",,
"Duties and Taxes",,
"Dynamic Link",,
"ERP Sync Items",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money",,
Edit,Redakto,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments",,
Eleven,,
Email,,
"Email Address",,
Empty,,
"Empty file selected",,
"Empty payload",,
"Enable Barcodes",,
"Enable Batches",,
"Enable Coupon Code","Aktivo kodet e kuponit",
"Enable Discount Accounting","Aktivo kontabilitetin e zbritjeve",
"Enable ERPNext Sync","Aktivo sinkronizimin me ERPNext",
"Enable Form Customization","Aktivo personalizimin e formës",
"Enable Inventory","Aktivo inventarin",
"Enable Invoice Returns","Aktivo kthimet e faturave",
"Enable Item Enquiry","Aktivo kërkesat për artikuj",
"Enable Item Group","Aktivo grupet e artikujve",
"Enable Lead","Aktivo gjenerimin e kontakteve",
"Enable Loyalty Program","Aktivo programin e besnikërisë",
"Enable Partial Payment","Aktivo pagesën e pjesshme",
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale",,
"Enable Price List","Aktivo listën e çmimeve",
"Enable Pricing Rule","Aktivo rregullat e çmimit",
"Enable Serial Number",,
"Enable UOM Conversion",,
Enabled,,
"Enabled For",,
"Ending balance",,
"Ending balance (target)",,
Endpoints,,
"Enter Country to load States",,
"Enter State",,
"Enter account name, opening date, and opening balance.",,
"Enter barcode",,
"Enter the closing balance from your PDF (for example 5200.00).",,
"Enter the period end and closing balance from your bank PDF. After you import CSV lines below, the reconcile workbench compares line totals to this balance.",,
"Enter the statement end date and closing balance from your PDF.",,
"Enter the statement end date from your PDF.",,
"Enter weight barcode",,
"Enter your LiveBooks Cloud authenticator or backup code to continue.",,
"Enter your LiveBooks Cloud authenticator or backup code to link a bank account.",,
"Enter your LiveBooks Cloud authenticator or backup code to sync bank statements.",,
"Enter your LiveBooks Cloud authenticator or backup code to view bank feed status.",,
"Enter your statement details, then match withdrawals to Money out and deposits to Money in—the same layout as most bank PDFs.",,
"Entertainment Expenses",,
Entry,,
"Entry Currency",,
"Entry Label",,
"Entry No",,
"Entry No.",,
"Entry Type","Lloji i Regjistrimit",
"Entry has Grand Total ${0}. Please verify amounts.",,
"Entry type",,
Equity,,
Error,Gabim,
"Exchange Gain/Loss",,
"Exchange Rate",,
"Exchange Rate Cache",,
"Exchange rate is unavailable offline. Connect to the internet or set the rate manually.",,
"Excise Entry",,
Exclude,,
Excluded,,
"Excluded count",,
"Excluded transactions stay out of your ledger and reconciliation math. Restore brings a row back to For Review.",,
"Existing Company",,
Expand,,
"Expected Amount",,
Expense,,
"Expense Account",,
Expenses,Shpenzime,
"Expenses Included In Valuation",,
Expired,,
"Expiry Date",,
"Expiry Duration",,
Export,Eksporto,
"Export (CSV)",,
"Export Failed","Eksportimi dështoi",
"Export Format",,
"Export Successful","Eksportimi ishte i suksesshëm",
"Export Wizard",,
"External id",,
"FBooks Integration Version",,
Failed,,
"Failed to finish reconcile.",,
"Failed to load batches",,
Fax,,
Features,Veçoritë,
February,,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,,
Fieldname,,
"Fieldname ${0} already exists for ${1}",,
"Fieldname ${0} already used for Custom Field ${1}",,
Fieldtype,,
Fifteen,,
Fifty,,
"File ${0} does not exist.",,
"File selection failed",,
"Fill date, payee, category, and a non-zero amount.",,
Filter,Filtër,
"Filter by Group",,
"Finish Reconcile",,
"Fiscal Year",,
"Fiscal Year End Date","Data e përfundimit të vitit fiskal",
"Fiscal Year Start Date","Data e fillimit të vitit fiskal",
Five,,
"Fix Failed",,
"Fixed Asset",,
"Fixed Assets","Aktive fikse",
Float,,
Floor,,
"Following cells have errors: ${0}.",,
"Following links do not exist: ${absentLinks .map((l) =>",,
Font,Shkronja,
"For Purchase",,
"For Review",,
"For Sales",,
"Forbidden Error",,
"Form Section",,
"Form Tab",,
"Form Type",,
Forty,,
Four,,
Fourteen,,
Fr,,
Fraction,,
"Fraction Units",,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges",,
Frequency,,
From,,
"From Account",,
"From Account and To Account cannot be the same.",,
"From Date",,
"From Lead",,
"From Loc.",,
"From Year",,
"From date",,
"From your last reconcile (locked).",,
"Full Name","Emri i plotë",
"Furnitures and Fixtures",,
GST,,
"GSTIN No.",,
GSTR1,,
GSTR2,,
"Gain/Loss on Asset Disposal",,
General,Përgjithshme,
"General Ledger","Libri Kryesor",
"Get Started",,
"Give feedback",,
Global,,
"Go back to the previous page",,
"Got two minutes? Tell us what’s broken and whether you’d use encrypted cloud backup.",,
Gram,,
"Grand Total",,
"Greater Than",,
Green,,
"Grid View",,
"Group By",,
"Group Deleted",,
HSN/SAC,,
"HSN/SAC Code",,
"Half Yearly",,
"Half Years",,
"Has Batch",,
"Has Serial Number",,
"Height (in cm)",,
Held,,
"Held Button Colour",,
Help,Ndihmë,
"Hex Value",,
"Hidden values will be visible on Print on.",,
"Hide Get Started","Fshih udhëzuesin fillestar",
"Hide Group Amounts",,
"Hide Month/Year","Fshih Muaj/Vit",
"Hide Unavailable Items",,
"Hide debit/credit and reference columns",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.",,
"History of cleared transactions. Click Undo to send a row back to For Review. If a row is already reconciled, you'll be warned before it can throw off your beginning balance.",,
"Hold Q and type digits to set selected item quantity",,
Hour,,
Hundred,,
"I've verified — try again",,
ID,,
INR,,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
"Ignore reason",,
Ignored,,
Image,,
"Import CSV/OFX",,
"Import Complete",,
"Import Data","Importo të Dhëna",
"Import Data.",,
"Import Lists (CSV)",,
"Import Type",,
"Import Wizard","Asistenti i Importit",
"Import accounts, customers, vendors, items, and other lists from a CSV file",,
"Import bank statement",,
"Import transactions",,
"Imported ${0} transaction(s).",,
"Imported at",,
"Imported lines land in For Review. Nothing posts until you Add or Match. If auto-staging is off in Bank Feed Settings, use Pull bank feed.",,
"Importer not set, reload tool",,
"In progress",,
"In stock",,
Inactive,,
"Inbox of imported bank activity. Pick a category and Add it to your books, or Match it to an existing entry. Excluded items move to the Excluded tab and are hidden from your reports.",,
"Include Cancelled",,
Income,"Të ardhura",
"Income Account",,
"Increase print template display scale",,
Indigo,,
"Indirect Expenses","Shpenzime indirekte",
"Indirect Income","Të ardhura indirekte",
Inflow,,
"Initial Sync Data",,
"Instance Id",,
"Insufficient Quantity",,
"Insufficient Quantity.",,
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}",,
Int,,
"Integration Error Log",,
Interested,,
"Intergrated Tax",,
"Internal Precision",,
"Invalid HSN Code.",,
"Invalid Key Error",,
"Invalid Quantity for Item ${0}",,
"Invalid barcode value ${0}.",,
"Invalid value ${0} for ${1}",,
"Invalid value found for ${0}",,
Inventory,,
"Inventory Items",,
"Inventory Settings",,
Investments,Investime,
Invoice,Faturë,
"Invoice Created",,
"Invoice Date",,
"Invoice Item",,
"Invoice No",,
"Invoice No.",,
"Invoice Value",,
"Invoice payments cannot be made recurring. Use Check Register for recurring payees.",,
Invoices,,
Is,Është,
"Is Coupon Code Based",,
"Is Custom",,
"Is Empty","Është bosh",
"Is Enabled",,
"Is Group",,
"Is Landscape",,
"Is Not","Nuk është",
"Is Not Empty","Nuk është bosh",
"Is POS Shift Open",,
"Is Price List Enabled",,
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required",,
"Is Sync Enabled",,
"Is Whole",,
Item,,
"Item ${0} has Zero Quantity",,
"Item ${0} is a batched item",,
"Item ${0} is not a batched item",,
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock",,
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description",,
"Item Discounts",,
"Item Enquiry",,
"Item Group",,
"Item Name",,
"Item Prices",,
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found",,
"Item with To location not found",,
"Item with barcode ${0} not found.",,
ItemCode,,
Items,Artikujt,
"Items (Payables)",,
"Items (Receivables)",,
January,,
"John Doe",,
"Journal Entries",,
"Journal Entry",,
"Journal Entry Account",,
"Journal Entry Number Series","Seria e numrave të regjistrimeve ditar",
"Journal Entry Print Template",,
July,,
June,,
"Key Hints",,
Kg,,
Kind,,
Label,,
Language,Gjuha,
"Last reconciled",,
"Last statement balance",,
"Last successful Plaid apply",,
"Last sync",,
Lead,,
"Ledger account",,
"Ledger balance",,
"Ledger device id",,
"Ledger entry",,
"Ledger name",,
"Left Index",,
"Legal Expenses",,
"Less Filters",,
"Less Than",,
Liability,,
Limit,,
Lines,,
Link,,
"Link Validation Error",,
"Linked Entries","Regjistrime të lidhura",
List,Listë,
"List View",,
"Live Feeds",,
"LiveBooks Cloud",,
"LiveBooks Cloud account connected",,
"LiveBooks Cloud — checking connection",,
"LiveBooks Cloud — connected",,
"LiveBooks Cloud — sign in or manage",,
"LiveBooks Cloud — signed in, server unreachable",,
"LiveBooks Desktop Version",,
"LiveBooks Desktop does not have access to the selected file: ${0}",,
"Load an existing company from your computer",,
"Loading Plaid accounts…",,
"Loading Report...",,
"Loading Workspace…",,
"Loading accounts…",,
"Loading feeds…",,
"Loading instance...",,
"Loading manual banks…",,
"Loading transactions…",,
Loading...,"Duke u ngarkuar...",
Loading…,,
"Loans (Liabilities)",,
"Loans and Advances (Assets)",,
"Local Mutation",,
Locale,Lokale,
Location,,
"Location Name",,
Logo,,
"Loser Device",,
"Loser Payload",,
"Loser Updated At",,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
"Make Entry","Krijo Regjistrim",
"Make Payment On Submit",,
"Make Purchase Receipt On Submit",,
"Make Shipment On Submit",,
"Make recurring…",,
"Manage Cloud",,
"Mandatory Error","Gabim i detyrueshëm",
Manual,,
"Manual Banks",,
"Manual CSV",,
"Manual OFX/QBO/QFX",,
"Manual bank added.",,
"Manual banks",,
Manufacture,,
"Manufacture Date",,
"Map accounts",,
"Map each Plaid account to one ledger account. A ledger account can only be linked once — already-used accounts are disabled in the dropdown.",,
"Mapping saved.",,
"Mar 23, 2022",,
March,,
"Mark ${0} as submitted?",,
"Marketing Expenses",,
Match,,
"Match status",,
"Match your columns for ${0}",,
Matched,,
"Matched ref. name",,
"Matched ref. type",,
"Matched to",,
"Matched to ${0} ${1}.",,
"Material Issue",,
"Material Receipt",,
"Material Transfer",,
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,,
Memo,,
"Memo / note",,
Memorize…,,
Meter,,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,,
Miscellaneous,,
"Miscellaneous Expenses",,
Mo,,
Mobile,,
Modern,,
Modified,,
"Modified By",,
"Money in",,
"Money out",,
Month-end,,
Monthly,,
Months,,
More,,
"More Filters",,
"More shortcuts will be added soon.",,
"Move is not available for an in-memory company.",,
"Move to",,
Moved,,
"Moved back to For Review.",,
"Movement Type",,
"Mutation Id",,
Name,Emri,
Navigate,,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Total",,
"New ${0}",,
"New ${0} ${1}",,
"New Account","Llogari e Re",
"New Company",,
"New Entry","Regjistrim i Ri",
"New Template",,
"New manual bank",,
