"Application of Funds (Assets)","Verwendung der Mittel (Aktiva)",
"Applied Coupon Codes",,
"Applied Items",,
"Applied count",,
Apply,,
"Apply Discount After Tax","Rabatt nach der Besteuerung anwenden",
"Apply Price List",,
"Apply and view changes made to the print template","Änderungen an der Druckvorlage übernehmen und anzeigen",
Applying,,
"Applying bank feed updates…",,
April,,
"Archive account",,
"Archive account and disconnect bank from Plaid?",,
"Archive and disconnect institution",,
"Archive this account?",,
"Archived bank accounts stay in the ledger for history but are hidden from bank feeds and most pickers.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. Automatic imports for this Plaid sub-account stop; other linked accounts under ${1} can keep syncing.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. This is the last sub-account still syncing under ${1}; archiving will also disconnect the entire institution from Plaid until you connect the bank again.",,
"Archiving hides this account from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded.",,
Arial,,
"As Of Date",,
"As of",,
"Ascending Order","Aufsteigende Sortierung",
Asset,Anlage,
"Attach Image","Bild anhängen",
Attachment,Anhang,
"Attempt count",,
August,,
"Auth Token",,
"Auto Payments","Automatische Zahlung",
"Auto Stock Transfer",,
"Auto-stage new Plaid batches into Bank Account Activity (For Review).",,
Autocomplete,Autovervollständigung,
"Automatic updates are not enabled for this build.",,
"Available Loyalty Points",,
Back,Zurück,
"Back Reference",Rückverweis,
"Bad import data, could not read file.","Importdaten beschädigt. Konnte die Datei nicht importieren.",
Balance,Kontostand,
"Balance Amount",,
"Balance Sheet",Bilanz,
"Balance as of today",,
Balanced,,
Bank,Bank,
"Bank Account Activity",,
"Bank Accounts",Bankkonten,
"Bank Entry",Bankbuchungen,
"Bank Feed",,
"Bank Feed Settings",,
"Bank Name",Bankname,
"Bank Overdraft Account",Überziehungskonto,
"Bank Statement",,
"Bank Statement Line",,
"Bank account",,
"Bank account balance",,
"Bank account created, but the opening balance could not be posted: ${0}",,
"Bank account name",,
"Bank feed",,
"Bank feed catch-up paused",,
"Bank feed updates applied to For Review.",,
"Bank feeds paused — acknowledge old import batches in Desktop to resume.",,
"Bank feeds paused — open Desktop and acknowledge old import batches to resume.",,
"Bank institution disconnected from Plaid. You can still use manual CSV uploads.",,
"Bank linked. Accounts will appear below after a short sync.",,
"Bank reference",,
"Bank sync paused. Verify your identity in LiveBooks Cloud to resume downloading transactions.",,
Banking,,
Barcode,,
"Barcode ${0} has an invalid length.",,
"Barcode must be exactly 12 digits.",,
"Base Grand Total",Basis-Gesamtbetrag,
"Based On",Saldo-Bezug,
Batch,Gebinde,
"Batch ${0} does not belong to Item ${1}",,
"Batch ${0} only has ${1} quantity available but ${2} is required",,
"Batch Series",,
"Batch Series cannot contain the following characters: /, ?, &, =, %",,
"Batch not set for row ${0}.","Gebinde nicht für Zeile ${0} hinterlegt.",
"Batch public id",,
"Batch set for row ${0}.","Gebinde für Zeile ${0} hinterlegt.",
"Beginning balance",,
"Beginning balance does not match your last closed reconciliation. A reconciled transaction may have been edited or deleted.",,
"Beginning balance may be off",,
Bill,,
"Bill Created","Rechnung erstellt",
Billing,Abrechnung,
Billion,,
Bills,,
Black,Schwarz,
Blue,Blau,
"Book Id",,
"Book id",,
Both,Beides,
"Both From and To Location cannot be undefined","Die Orte ""Von"" und ""Nach"" können nicht beide undefiniert sein",
Buildings,Gebäude,
"Can Change Discount",,
"Can Change Rate",,
Cancel,Abbrechen,
"Cancel ${0}?","${0} stornieren?",
"Cancel Button Colour",,
"Cancel or Delete an entry.","Einen Eintrag löschen oder stornieren",
Cancelled,Storniert,
"Cannot Commit Error","Fehler kann nicht eingereicht werden",
"Cannot Delete","Löschen nicht möglich",
"Cannot Delete Account","Account kann nicht gelöscht werden",
"Cannot Export","Export nicht möglich",
"Cannot Import","Import nicht möglich",
"Cannot Move",,
"Cannot Open File","Kann Datei nicht öffnen",
"Cannot add an item to a submitted invoice.",,
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}","Kann ${0} ${1} wegen der folgenden ${2} nicht stornieren: ${3}",
"Cannot cancel ${0} because of the following ${1}: ${2}",,
"Cannot delete ""${0}"" because it has linked ledger entries or other references.",,
"Cannot delete ${0} ""${1}"" because of linked entries.","Kann ${0} ""${1}"" wegen verknüpfter Einträge nicht löschen",
"Cannot make recurring",,
"Cannot open file","Datei kann nicht geöffnet werden",
"Cannot perform operation.","Kann die Operation nicht ausführen",
"Cannot read file","Kann die Datei nicht lesen",
"Capital Equipments",Investitionsgüter,
"Capital Stock",Grundkapital,
Cash,Bargeld,
"Cash Denominations","Bargeld Stückelungen",
"Cash Entry",Buchungen,
"Cash In Denominations",,
"Cash In Hand",Kassenbestand,
Cashflow,Cashflow,
Category,,
"Category is required.",,
Ceil,,
"Central Tax","Zentrale Steuer",
"Change File","Datei auswählen",
"Change Ref Type","Referenztyp ändern",
"Changes made to settings will be visible on reload.","Die Änderungen an den Einstellungen werden erst nach einem Neustart angewendet. Frappe Books neustarten?",
Chargeable,Kostenpflichtig,
"Chart Of Accounts Reviewed","Kontenplan überprüft",
"Chart of Accounts",Kontenplan,
"Chart of accounts (bank)",,
Check,,
"Check Digits",,
"Check for updates",,
"Checked in the reconcile workbench for this session.",,
"Checking for updates…",,
"Check Register",,
"Choose a chart of accounts bank account before saving.",,
"City / Town","Stadt / Ortschaft",
Classic,,
Clear,"Löschen ",
"Clear Synced Data From ERPNext SyncQueue",,
"Clearance Date","Datum der Freigabe",
"Clearance Date not set.",,
Cleared,,
"Cleared balance",,
"Click Refresh to retry. If retries keep failing, contact support.",,
"Clicking continue will remove all the selected items.",,
"Client Seq",,
Close,Schließen,
"Close LiveBooks Desktop and try manually.",,
"Close POS Shift","POS-Schicht abschließen",
"Close Quick Search","Schnellsuche beenden",
Closed,,
"Closed at",,
Closing,Abschluss,
"Closing ${0} Amount can not be negative.","Der Schlussbetrag ${0} darf nicht negativ sein.",
"Closing (Cr)","Abschluss (Haben)",
"Closing (Dr)","Abschluss (Soll)",
"Closing Amount",Abschlussbetrag,
"Closing Amounts",,
"Closing Cash",,
"Closing Cash In Denominations","Endbestand Bargeld in Stückelung",
"Closing Date",Abschlussdatum,
"Closing balance on your statement (the target).",,
"Cloud statement id",,
Collapse,Einklappen,
"Collection Factor",,
"Collection Rules",,
Color,Farbe,
Colour,,
"Column mapping",,
"Commission on Sales",Umsatzprovision,
Common,Allgemein,
Company,Unternehmen,
"Company Logo",Unternehmenslogo,
"Company Name",Unternehmensname,
"Company Setup","Unternehmen einrichten",
"Company file moved to ${0}.",,
"Company file moved to ${0}. The previous file could not be retired — please remove or rename it manually so it is not opened as a second copy.",,
Completed,Abgeschlossen,
Condition,Bedingung,
"Connect Banks via Plaid",,
"Connection broken — sign in again.",,
"Connection healthy",,
"Consolidate Columns","Spalten zusammenfassen",
Contact,,
Contacts,Kontakte,
Contains,Enthält,
"Content hash",,
Continue,,
"Continue submitting Invoice?",,
"Continue submitting Sales Invoice?","Verkaufsrechnung weiter buchen?",
"Contra Entry",Gegenbuchung,
"Conversion Error",Umrechnungsfehler,
"Conversion Factor",Umrechnungs-Faktor,
Converted,,
"Cost Of Goods Sold Acc.","Umsatzkosten (Konto)",
"Cost of Goods Sold",Umsatzkosten,
"Could not add transaction.",,
"Could not check for updates.",,
"Could not connect to database file ${0}, please select the file manually","Konnte keine Verbindung zur Datenbankdatei ${0} herstellen, bitte wählen Sie die Datei manuell aus.",
"Could not disconnect bank feeds in LiveBooks Cloud. The local company file will still be deleted.",,
"Could not open the company at ${0}. Please reopen it from the company list.",,
"Could not re-fetch prior bank batches. Upload a CSV/OFX if history is missing.",,
"Could not reach the update server. Check your connection and try again.",,
"Could not reactivate feed.",,
"Could not resolve your cloud book for this company file.",,
"Could not save bank connection.",,
"Could not start Plaid Link.",,
"Couldn't find a parent account in the chart of accounts. Add a Bank Accounts (or Liability) group first.",,
"Couldn't finish setting up the bank account.",,
"Couldn't load transactions.",,
"Couldn't save the bank account. Please try again.",,
"Couldn't save the bank account: ${0}",,
"Couldn't save the statement. Please try again.",,
Count,,
"Counter Cash Account",Kassenkonto,
Country,Land,
"Country Code",Länder-/Regionscode,
"Country code used to initialize regional settings.","Länder-/Regionscode wurde genutzt, um die Einstellungen zu aktualisieren.",
"Coupon ${0} is not applicable for applied items.",,
"Coupon Code",,
"Coupon Name",,
Coupons,,
Courier,Kurier,
Cr.,Haben,
"Cr. ${0}","Haben ${0}",
Create,Erstellen,
"Create Demo","Demoinstanz erstellen",
"Create Payment.",,
"Create Purchase","Einkauf anlegen",
"Create Purchase Invoice","Einkaufs-Rechnung anlegen",
"Create Sale",Verkauf,
"Create Sales Invoice","Verkaufs-Rechnung anlegen",
"Create a demo company to try out LiveBooks Desktop",,
"Create a new company and store it on your computer","Erstelle eine neue Firma und speicher sie auf deinem Computer",
"Create a new company or select an existing one from your computer","Erstelle eine neue Firma oder wähle eine existierende von deinem Computer aus",
"Create a new entry of the same type as the List View","Erstellen Sie einen neuen Eintrag des gleichen Typs wie in der Listenansicht.",
"Create all due",,
"Create new ${0} entry?","Neuen Eintrag ${0} erstellen?",
"Create your first purchase invoice from the created supplier","Erstellen Sie Ihre erste Einkaufsrechnung vom erstellten Lieferanten.",
"Create your first sales invoice for the created customer","Erstellen Sie Ihre erste Verkaufsrechnung für den erstellten Kunden.",
"Create: ${0}",,
Created,Angelegt,
"Created ${0} recurring payments",,
"Created 1 recurring payment",,
"Created At",,
"Created By","Angelegt von",
"Created recurring payment",,
"Creating Items and Parties","Artikel und Geschäftspartner anlegen",
"Creating Journal Entries","Journal-Einträge anlegen",
"Creating Purchase Invoices","Einkaufsrechnung anlegen",
Credit,Haben,
"Credit Card Entry",Kreditkarteneintrag,
"Credit Note",Gutschrift,
"Credit card",,
"Credit column (optional)",,
Creditors,Kreditoren,
Currency,Währung,
"Currency Name",Währungsname,
Current,Kontokorrent,
"Current Assets",Umlaufvermögen,
"Current Liabilities","Laufende Verbindlichkeiten",
"Custom Field","Benutzerdefiniertes Feld",
"Custom Fields","Benutzerdefinierte Felder",
"Custom Form","Benutzerdefiniertes Formular",
"Custom Hex","Eigener Hex-Wert",
Customer,Kunde,
"Customer / vendor",,
"Customer Created","Kunde erstellt",
"Customer Currency",Kundenwährung,
"Customer has no loyalty points to redeem",,
Customers,Kunden,
"Customers & Suppliers",,
Customizations,Anpassungen,
"Customize Form","Formular anpassen",
"Customize your invoices by adding a logo and address details","Fügen Sie Logo und Adresse ein und gestalten Sie Ihren eigenen Rechnungskopf.",
Daily,,
"Dark mode",,
Dashboard,Dashboard,
Data,,
"Data Sync Interval (In Minutes)",,
"Database Error",Datenbankfehler,
Date,Datum,
"Date Format",Datumsformat,
"Date Time",Datum/Uhrzeit,
Day,Tag,
Days,,
Debit,Soll,
"Debit Note",Lastschrift,
"Debit column (optional)",,
Debtors,Debitoren,
December,Dezember,
"Decrease print template display scale","Skalierung der Druckvorlage verkleinern",
Default,Standard,
"Default Account",Standard-Konto,
"Default Cash Denominations",,
"Default Location",Standard-Lagerort,
Defaults,Voreinstellungen,
Delete,Löschen,
"Delete ${0}?","${0} löschen?",
"Delete Account","Account löschen",
"Delete Failed","Löschen fehlgeschlagen",
"Delete Group","Gruppe löschen",
"Delete Permanently",,
"Delete account",,
"Delete account and disconnect bank from Plaid?",,
"Delete and disconnect institution",,
"Delete this account?",,
"Deleted ${0} account(s).",,
"Deleted imported lines by mistake? Re-queue batches LiveBooks Cloud still has (typically within 90 days). This replays saved imports — it does not fetch brand-new bank history from Plaid or undo journals you posted. Then open Bank Account Activity for each mapped ledger account.",,
Delivered,Geliefert,
Denomination,,
Deposit,,
"Deposits and income (match the deposits column on your statement).",,
Depreciation,Abschreibung,
"Depreciation Entry",Abschreibungsbuchungen,
Description,Beschreibung,
Details,Details,
"Device ID",,
"Device Id",,
"Device is offline. Please connect to a network to continue.",,
Difference,,
"Difference Amount",Differenzbetrag,
"Direct Expenses","Direkte Ausgaben",
"Direct Income","Direktes Einkommen",
"Directory for database file ${0} does not exist, please select the file manually","Das Verzeichnis für die Datenbankdatei ${0} existiert nicht, bitte wählen Sie die Datei manuell aus.",
Disabled,Deaktiviert,
"Disabled (archived)",,
Disconnect,,
"Disconnect Feed",,
"Disconnect Feed pauses imports for that account. The mapping stays; use Reactivate feed to resume.",,
"Disconnect LiveBooks Cloud?",,
"Disconnect entire bank from Plaid?",,
"Disconnect feed",,
"Disconnect feed?",,
"Disconnect institution",,
"Disconnect this computer",,
"Disconnected from LiveBooks Cloud",,
"Disconnecting the last account for a bank removes the whole Plaid connection until you connect again.",,
"Discount Account",Rabattkonto,
"Discount Account is not set.","Rabattkonto ist nicht eingerichtet.",
"Discount Amount",Rabattierungsbetrag,
"Discount Amount (${0}) cannot be greated than Amount (${1}).","Rabattbetrag (${0}) kann nicht höher sein als der Betrag (${1}).",
"Discount Percent","Rabatt in %",
"Discount Percent (${0}) cannot be greater than 100.","Rabatt (${0}) kann nicht größer als 100% sein.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount","Rabattierter Betrag",
Discounts,Rabatte,
Discrepancy,,
Dismiss,,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc","Anzeigedokument anzeigen",
"Display Logo in Invoice","Logo in der Rechnung anzeigen",
"Display Precision","Genauigkeit anzeigen",
"Display Precision should have a value between 0 and 9.","Die Anzeigegenauigkeit sollte einen Wert zwischen 0 und 9 haben.",
"Display Scale","Skala anzeigen",
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Display Zoom",,
"Dividends Paid","Ausgeschüttete Dividende",
"Do not Contact",,
"Doc ${0} ${1} not set","Anleitung ${0} ${1} nicht gesetzt",
Docs,Dokumente,
Document,,
"Document Name",,
"Document No.",,
Documentation,Dokumentation,
"Does Not Contain","Enthält nicht",
Done,Fertig,
"Done. New files: ${0}",,
Dr.,Dr.,
"Dr. ${0}","Dr. ${0}",
Draft,Entwurf,
Duplicate,Duplizieren,
"Duplicate Entry","Eintrag duplizieren",
"Duplicate Template","Vorlage duplizieren",
"Duplicate columns found: ${0}","Doppelte Spalten gefunden: ${0}",
"Duties and Taxes","Zölle und Steuern",
"Dynamic Link","Dynamische Verknüpfung",
"ERP Sync Items",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money",Anzahlung,
Edit,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","Elektronische Ausrüstungen",
Eleven,,
Email,E-Mail,
"Email Address",E-Mail-Adresse,
Empty,Leer,
"Empty file selected","Leere Datei ausgewählt",
"Empty payload",,
"Enable Barcodes","Barcodes aktivieren",
"Enable Batches","Gebinde aktivieren",
"Enable Coupon Code",,
"Enable Discount Accounting","Rabattrechnung aktivieren",
"Enable ERPNext Sync",,
"Enable Form Customization","Formularanpassung aktivieren",
"Enable Inventory","Inventar aktivieren",
"Enable Invoice Returns","Rechnungsrückgaben aktivieren",
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale","Verkaufsstelle aktivieren",
"Enable Price List","Preisliste aktivieren",
"Enable Pricing Rule",,
"Enable Serial Number","Seriennummern aktivieren",
"Enable UOM Conversion","Einheitenumrechnung aktivieren",
Enabled,Aktiviert,
"Enabled For","Aktiviert für",
"Ending balance",,
"Ending balance (target)",,
Endpoints,,
"Enter Country to load States","Geben Sie das Land an, um die Bundesländer/-Staaten zu laden.",
"Enter State","Bundesland/-Staat angeben",
"Enter account name, opening date, and opening balance.",,
"Enter barcode","Barcode eingeben",
"Enter the closing balance from your PDF (for example 5200.00).",,
"Enter the period end and closing balance from your bank PDF. After you import CSV lines below, the reconcile workbench compares line totals to this balance.",,
"Enter the statement end date and closing balance from your PDF.",,
"Enter the statement end date from your PDF.",,
"Enter weight barcode",,
"Enter your LiveBooks Cloud authenticator or backup code to continue.",,
"Enter your LiveBooks Cloud authenticator or backup code to link a bank account.",,
"Enter your LiveBooks Cloud authenticator or backup code to sync bank statements.",,
"Enter your LiveBooks Cloud authenticator or backup code to view bank feed status.",,
"Enter your statement details, then match withdrawals to Money out and deposits to Money in—the same layout as most bank PDFs.",,
"Entertainment Expenses","Ausgaben für Unterhaltung",
Entry,Eintrag,
"Entry Currency",Eintragswährung,
"Entry Label",Eintragslabel,
"Entry No",Buchungsnummer,
"Entry No.",Buchungsnummer,
"Entry Type","Buchungstyp ",
"Entry has Grand Total ${0}. Please verify amounts.","Eintrag hat Gesamtsumme ${0}. Bitte überprüfen Sie die Beträge.",
"Entry type",,
Equity,Eigenkapital,
Error,Fehler,
"Exchange Gain/Loss",Wechselkursgewinne/-verluste,
"Exchange Rate",Wechselkurse,
"Exchange Rate Cache",,
"Exchange rate is unavailable offline. Connect to the internet or set the rate manually.",,
"Excise Entry",Verbrauchssteuer-Eintrag,
Exclude,,
Excluded,,
"Excluded count",,
"Excluded transactions stay out of your ledger and reconciliation math. Restore brings a row back to For Review.",,
"Existing Company","Bestehendes Unternehmen",
Expand,Ausklappen,
"Expected Amount","Erwarteter Betrag",
Expense,Ausgabe,
"Expense Account",Aufwandskonto,
Expenses,Ausgaben,
"Expenses Included In Valuation","In die Bewertung einbezogene Ausgaben",
Expired,,
"Expiry Date",Ablaufdatum,
"Expiry Duration",,
Export,Exportieren,
"Export (CSV)",,
"Export Failed","Export gescheitert",
"Export Format",Export-Format,
"Export Successful","Export erfolgreich",
"Export Wizard",Export-Assistent,
"External id",,
"FBooks Integration Version",,
Failed,Fehlgeschlagen,
"Failed to finish reconcile.",,
"Failed to load batches",,
Fax,Fax,
Features,Merkmale,
February,Februar,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,Feld,
Fieldname,Feldname,
