"Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4}","Yderligere mængde (${0}) kræves${1} for at foretage udgående overførsel af vare ${2} fra ${3} på ${4}",
Address,Adresse,
"Address Display",Adressevisning,
"Address Line 1","Adresse linje 1",
"Address Line 2","Adresse linje 2",
"Address Name","Adresse navn",
"Adjust interface size in 10% steps",,
"Administrative Expenses","Administrative udgifter",
Alert,,
All,Alle,
"Allow to bypass filters",,
Amount,Beløb,
"Amount (bank)",,
"Amount Paid","Betalt beløb",
"Amount must be greater than 0.",,
"Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.","Beløb: ${0} og afskrivning: ${1} er mindre end det samlede beløb tildelt til referencer: ${2}.",
"Amount: ${0} is less than the total amount allocated to references: ${1}.","Beløb: ${0} er mindre end det samlede beløb tildelt til referencer: ${1}.",
Amounts,Beløb,
"An account with this name already exists.",,
"An entry is cancelled only if it is in the submitted state.","En postering annulleres kun, hvis den er i indsendt tilstand.",
"An entry is submitted only if it is submittable and is in the saved state.","En postering indsendes kun, hvis den kan indsendes og er i gemt tilstand.",
"An error occurred.","Der opstod en fejl.",
And,,
Annual,,
"Applicable anywhere in LiveBooks Desktop",,
"Applicable when POS is open",,
"Applicable when Quick Search is open","Gælder, når Quick Search er åben",
"Applicable when Template Builder is open","Gælder, når Skabelonbygger er åben",
"Applicable when a entry is open in the Form view or Quick Edit view","Gælder, når en postering er åben i formvisning eller hurtig redigering visning",
"Applicable when the List View of an entry type is open","Gælder, når List View af en posteringstype er åben",
"Application of Funds (Assets)","Anvendelse af midler (aktiver)",
"Applied Coupon Codes",,
"Applied Items",,
"Applied count",,
Apply,,
"Apply Discount After Tax","Anvend rabat efter skat",
"Apply Price List",,
"Apply and view changes made to the print template","Anvend og se ændringer foretaget til printskabelonen",
Applying,,
"Applying bank feed updates…",,
April,April,
"Archive account",,
"Archive account and disconnect bank from Plaid?",,
"Archive and disconnect institution",,
"Archive this account?",,
"Archived bank accounts stay in the ledger for history but are hidden from bank feeds and most pickers.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. Automatic imports for this Plaid sub-account stop; other linked accounts under ${1} can keep syncing.",,
"Archiving hides ""${0}"" from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded. This is the last sub-account still syncing under ${1}; archiving will also disconnect the entire institution from Plaid until you connect the bank again.",,
"Archiving hides this account from your daily bank feeds and most pickers, but keeps your historical reports accurate. Unreviewed feed lines for this account will be marked excluded.",,
Arial,Arial,
"As Of Date",,
"As of",,
"Ascending Order","Stigende rækkefølge",
Asset,Aktiv,
"Attach Image","Vedhæft billede",
Attachment,Vedhæftning,
"Attempt count",,
August,August,
"Auth Token",,
"Auto Payments","Automatiske betalinger",
"Auto Stock Transfer","Automatisk lageroverførsel",
"Auto-stage new Plaid batches into Bank Account Activity (For Review).",,
Autocomplete,Autoudfyld,
"Automatic updates are not enabled for this build.",,
"Available Loyalty Points",,
Back,Tilbage,
"Back Reference","Tilbage Reference",
"Bad import data, could not read file.","Dårlige importdata, kunne ikke læse filen.",
Balance,Balance,
"Balance Amount",Balancebeløb,
"Balance Sheet",Balance,
"Balance as of today",,
Balanced,,
Bank,Bank,
"Bank Account Activity",,
"Bank Accounts",Bankkonti,
"Bank Entry",Bankpost,
"Bank Feed",,
"Bank Feed Settings",,
"Bank Name",Banknavn,
"Bank Overdraft Account",Bankovertrækskonto,
"Bank Statement",,
"Bank Statement Line",,
"Bank account",,
"Bank account balance",,
"Bank account created, but the opening balance could not be posted: ${0}",,
"Bank account name",,
"Bank feed",,
"Bank feed catch-up paused",,
"Bank feed updates applied to For Review.",,
"Bank feeds paused — acknowledge old import batches in Desktop to resume.",,
"Bank feeds paused — open Desktop and acknowledge old import batches to resume.",,
"Bank institution disconnected from Plaid. You can still use manual CSV uploads.",,
"Bank linked. Accounts will appear below after a short sync.",,
"Bank reference",,
"Bank sync paused. Verify your identity in LiveBooks Cloud to resume downloading transactions.",,
Banking,,
Barcode,Stregkode,
"Barcode ${0} has an invalid length.",,
"Barcode must be exactly 12 digits.",,
"Base Grand Total","Grundlæggende samlet total",
"Based On","Baseret på",
Batch,Batch,
"Batch ${0} does not belong to Item ${1}",,
"Batch ${0} only has ${1} quantity available but ${2} is required",,
"Batch Series",,
"Batch Series cannot contain the following characters: /, ?, &, =, %",,
"Batch not set for row ${0}.","Batch ikke sat for række ${0}.",
"Batch public id",,
"Batch set for row ${0}.","Batch sat for række ${0}.",
"Beginning balance",,
"Beginning balance does not match your last closed reconciliation. A reconciled transaction may have been edited or deleted.",,
"Beginning balance may be off",,
Bill,,
"Bill Created","Faktura oprettet",
Billing,Fakturering,
Billion,,
Bills,,
Black,Sort,
Blue,Blå,
"Book Id",,
"Book id",,
Both,Begge,
"Both From and To Location cannot be undefined","Både Fra og Til placering kan ikke være udefineret",
Buildings,Bygninger,
"Can Change Discount",,
"Can Change Rate",,
Cancel,Annuller,
"Cancel ${0}?","Annuller ${0}?",
"Cancel Button Colour",,
"Cancel or Delete an entry.","Annuller eller slet en postering.",
Cancelled,Annulleret,
"Cannot Commit Error","Kan ikke udføre fejl",
"Cannot Delete","Kan ikke slette",
"Cannot Delete Account","Kan ikke slette konto",
"Cannot Export","Kan ikke eksportere",
"Cannot Import","Kan ikke importere",
"Cannot Move",,
"Cannot Open File","Kan ikke åbne fil",
"Cannot add an item to a submitted invoice.",,
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}","Kan ikke annullere ${0} ${1} på grund af følgende ${2}: ${3}",
"Cannot cancel ${0} because of the following ${1}: ${2}","Kan ikke annullere ${0} på grund af følgende ${1}: ${2}",
"Cannot delete ""${0}"" because it has linked ledger entries or other references.",,
"Cannot delete ${0} ""${1}"" because of linked entries.","Kan ikke slette ${0} ""${1}"" på grund af tilknyttede poster.",
"Cannot make recurring",,
"Cannot open file","Kan ikke åbne fil",
"Cannot perform operation.","Kan ikke udføre operation.",
"Cannot read file","Kan ikke læse fil",
"Capital Equipments",Kapitaludstyr,
"Capital Stock",Kapital,
Cash,Kontanter,
"Cash Denominations",Kontantværdier,
"Cash Entry",Kontantpost,
"Cash In Denominations",,
"Cash In Hand","Kontanter i hånden",
Cashflow,Likviditet,
Category,,
"Category is required.",,
Ceil,,
"Central Tax","Central skat",
"Change File","Skift fil",
"Change Ref Type","Skift Ref Type",
"Changes made to settings will be visible on reload.","Ændringer foretaget til indstillinger vil være synlige ved genindlæsning.",
Chargeable,Fakturerbar,
"Chart Of Accounts Reviewed","Kontoplan gennemgået",
"Chart of Accounts",Kontoplan,
"Chart of accounts (bank)",,
Check,Kontrollere,
"Check Digits",,
"Check for updates",,
"Checked in the reconcile workbench for this session.",,
"Checking for updates…",,
"Check Register",,
"Choose a chart of accounts bank account before saving.",,
"City / Town","By / By",
Classic,,
Clear,"Ryd op",
"Clear Synced Data From ERPNext SyncQueue",,
"Clearance Date",Rydningsdato,
"Clearance Date not set.",,
Cleared,,
"Cleared balance",,
"Click Refresh to retry. If retries keep failing, contact support.",,
"Clicking continue will remove all the selected items.",,
"Client Seq",,
Close,Luk,
"Close LiveBooks Desktop and try manually.",,
"Close POS Shift","Luk POS-skift",
"Close Quick Search","Luk hurtigsøgning",
Closed,,
"Closed at",,
Closing,Lukning,
"Closing ${0} Amount can not be negative.","Lukning ${0} beløb kan ikke være negativt.",
"Closing (Cr)","Lukning (Cr)",
"Closing (Dr)","Lukning (Dr)",
"Closing Amount",Lukningsbeløb,
"Closing Amounts",,
"Closing Cash",,
"Closing Cash In Denominations","Lukning af kontanter i værdier",
"Closing Date",Lukningsdato,
"Closing balance on your statement (the target).",,
"Cloud statement id",,
Collapse,Kollaps,
"Collection Factor",,
"Collection Rules",,
Color,Farve,
Colour,,
"Column mapping",,
"Commission on Sales","Provision på salg",
Common,Fælles,
Company,Firma,
"Company Logo",Firmalogo,
"Company Name",Firmanavn,
"Company Setup","Firma opsætning",
"Company file moved to ${0}.",,
"Company file moved to ${0}. The previous file could not be retired — please remove or rename it manually so it is not opened as a second copy.",,
Completed,Afsluttet,
Condition,Betingelse,
"Connect Banks via Plaid",,
"Connection broken — sign in again.",,
"Connection healthy",,
"Consolidate Columns","Konsolidere kolonner",
Contact,,
Contacts,Kontakter,
Contains,Indeholder,
"Content hash",,
Continue,,
"Continue submitting Invoice?",,
"Continue submitting Sales Invoice?","Fortsæt med at indsende salgsfaktura?",
"Contra Entry",Kontrapost,
"Conversion Error",Konverteringsfejl,
"Conversion Factor",Konverteringsfaktor,
Converted,,
"Cost Of Goods Sold Acc.","Omkostninger ved solgte varer akk.",
"Cost of Goods Sold","Omkostninger ved solgte varer",
"Could not add transaction.",,
"Could not check for updates.",,
"Could not connect to database file ${0}, please select the file manually","Kunne ikke forbinde til databasefil ${0}, vælg venligst filen manuelt",
"Could not disconnect bank feeds in LiveBooks Cloud. The local company file will still be deleted.",,
"Could not open the company at ${0}. Please reopen it from the company list.",,
"Could not re-fetch prior bank batches. Upload a CSV/OFX if history is missing.",,
"Could not reach the update server. Check your connection and try again.",,
"Could not reactivate feed.",,
"Could not resolve your cloud book for this company file.",,
"Could not save bank connection.",,
"Could not start Plaid Link.",,
"Couldn't find a parent account in the chart of accounts. Add a Bank Accounts (or Liability) group first.",,
"Couldn't finish setting up the bank account.",,
"Couldn't load transactions.",,
"Couldn't save the bank account. Please try again.",,
"Couldn't save the bank account: ${0}",,
"Couldn't save the statement. Please try again.",,
Count,Antal,
"Counter Cash Account",Kassekonto,
Country,Land,
"Country Code",Landekode,
"Country code used to initialize regional settings.","Landekode bruges til at initialisere regionale indstillinger.",
"Coupon ${0} is not applicable for applied items.",,
"Coupon Code",,
"Coupon Name",,
Coupons,,
Courier,Kurér,
Cr.,Kredit,
"Cr. ${0}","Kredit ${0}",
Create,Opret,
"Create Demo","Opret demo",
"Create Payment.",,
"Create Purchase","Opret køb",
"Create Purchase Invoice","Opret købsfaktura",
"Create Sale","Opret salg",
"Create Sales Invoice","Opret salgsfaktura",
"Create a demo company to try out LiveBooks Desktop",,
"Create a new company and store it on your computer","Opret et nyt selskab og gem det på din computer",
"Create a new company or select an existing one from your computer","Opret et nyt selskab eller vælg et eksisterende fra din computer",
"Create a new entry of the same type as the List View","Opret en ny post af samme type som Listevisning",
"Create all due",,
"Create new ${0} entry?","Opret ny ${0} post?",
"Create your first purchase invoice from the created supplier","Opret din første købsfaktura fra den oprettede leverandør",
"Create your first sales invoice for the created customer","Opret din første salgsfaktura for den oprettede kunde",
"Create: ${0}",,
Created,Oprettet,
"Created ${0} recurring payments",,
"Created 1 recurring payment",,
"Created At",,
"Created By","Oprettet af",
"Created recurring payment",,
"Creating Items and Parties","Opretter varer og parter",
"Creating Journal Entries","Opretter journalposter",
"Creating Purchase Invoices","Opretter købsfakturaer",
Credit,Kredit,
"Credit Card Entry",Kreditkortspost,
"Credit Note",Kreditnota,
"Credit card",,
"Credit column (optional)",,
Creditors,Kreditorer,
Currency,Valuta,
"Currency Name",Valutanavn,
Current,Nuværende,
"Current Assets","Nuværende aktiver",
"Current Liabilities","Nuværende passiver",
"Custom Field","Brugerdefineret felt",
"Custom Fields","Brugerdefinerede felter",
"Custom Form","Brugerdefineret formular",
"Custom Hex","Brugerdefineret hex",
Customer,Kunde,
"Customer / vendor",,
"Customer Created","Kunde oprettet",
"Customer Currency",Kundevaluta,
"Customer has no loyalty points to redeem",,
Customers,Kunder,
"Customers & Suppliers",,
Customizations,Tilpasninger,
"Customize Form","Tilpas formular",
"Customize your invoices by adding a logo and address details","Tilpas dine fakturaer ved at tilføje et logo og adresseoplysninger",
Daily,,
"Dark mode",,
Dashboard,Dashboard,
Data,Data,
"Data Sync Interval (In Minutes)",,
"Database Error",Databasefejl,
Date,Dato,
"Date Format",Datoformat,
"Date Time","Dato tid",
Day,Dag,
Days,,
Debit,Debit,
"Debit Note",Debitnota,
"Debit column (optional)",,
Debtors,Debitorer,
December,December,
"Decrease print template display scale","Nedskalér visningsskala for printskabelon",
Default,Standard,
"Default Account",Standardkonto,
"Default Cash Denominations","Standard kontantværdier",
"Default Location",Standardplacering,
Defaults,Standarder,
Delete,Slet,
"Delete ${0}?","Slet ${0}?",
"Delete Account","Slet konto",
"Delete Failed","Sletning mislykkedes",
"Delete Group","Slet gruppe",
"Delete Permanently",,
"Delete account",,
"Delete account and disconnect bank from Plaid?",,
"Delete and disconnect institution",,
"Delete this account?",,
"Deleted ${0} account(s).",,
"Deleted imported lines by mistake? Re-queue batches LiveBooks Cloud still has (typically within 90 days). This replays saved imports — it does not fetch brand-new bank history from Plaid or undo journals you posted. Then open Bank Account Activity for each mapped ledger account.",,
Delivered,Leveret,
Denomination,Værdi,
Deposit,,
"Deposits and income (match the deposits column on your statement).",,
Depreciation,Afskrivning,
"Depreciation Entry",Afskrivningspost,
Description,Beskrivelse,
Details,Detaljer,
"Device ID",,
"Device Id",,
"Device is offline. Please connect to a network to continue.",,
Difference,,
"Difference Amount",Forskelbeløb,
"Direct Expenses","Direkte udgifter",
"Direct Income","Direkte indkomst",
"Directory for database file ${0} does not exist, please select the file manually","Mappe for databasefil ${0} findes ikke, vælg venligst filen manuelt",
Disabled,Deaktiveret,
"Disabled (archived)",,
Disconnect,,
"Disconnect Feed",,
"Disconnect Feed pauses imports for that account. The mapping stays; use Reactivate feed to resume.",,
"Disconnect LiveBooks Cloud?",,
"Disconnect entire bank from Plaid?",,
"Disconnect feed",,
"Disconnect feed?",,
"Disconnect institution",,
"Disconnect this computer",,
"Disconnected from LiveBooks Cloud",,
"Disconnecting the last account for a bank removes the whole Plaid connection until you connect again.",,
"Discount Account",Rabatkonto,
"Discount Account is not set.","Rabatkonto er ikke indstillet.",
"Discount Amount",Rabatbeløb,
"Discount Amount (${0}) cannot be greated than Amount (${1}).","Rabatbeløb (${0}) kan ikke være større end beløb (${1}).",
"Discount Percent",Rabatprocent,
"Discount Percent (${0}) cannot be greater than 100.","Rabatprocent (${0}) kan ikke være højere end 100.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount","Rabatteret beløb",
Discounts,Rabatter,
Discrepancy,,
Dismiss,,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc","Vis dokument",
"Display Logo in Invoice","Vis logo på faktura",
"Display Precision","Vis præcision",
"Display Precision should have a value between 0 and 9.","Visningspræcision skal have en værdi mellem 0 og 9.",
"Display Scale",Visningsskala,
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Display Zoom",,
"Dividends Paid","Udbetalte udbytter",
"Do not Contact",,
"Doc ${0} ${1} not set","Dok ${0} ${1} ikke indstillet",
Docs,Dokumenter,
Document,,
"Document Name",,
"Document No.",,
Documentation,Dokumentation,
"Does Not Contain","Indeholder ikke",
Done,Færdig,
"Done. New files: ${0}",,
Dr.,Debit,
"Dr. ${0}","Debit ${0}",
Draft,Kladde,
Duplicate,Duplikér,
"Duplicate Entry",Dobbeltindførsel,
"Duplicate Template","Dupliker skabelon",
"Duplicate columns found: ${0}","Dublerede kolonner fundet: ${0}",
"Duties and Taxes","Afgifter og skatter",
"Dynamic Link","Dynamisk link",
"ERP Sync Items",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money","Alvorlige penge",
Edit,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","Elektronisk udstyr",
Eleven,,
Email,E-mail,
"Email Address",E-mailadresse,
Empty,Tøm,
"Empty file selected","Tom fil valgt",
"Empty payload",,
"Enable Barcodes","Aktivér stregkoder",
"Enable Batches","Aktivér partier",
"Enable Coupon Code",,
"Enable Discount Accounting","Aktivér rabatbogføring",
"Enable ERPNext Sync",,
"Enable Form Customization","Aktivér formular tilpasning",
"Enable Inventory","Aktivér lager",
"Enable Invoice Returns","Aktivér fakturaretur",
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale","Aktivér POS",
"Enable Price List","Aktivér prisliste",
"Enable Pricing Rule",,
"Enable Serial Number","Aktivér serienummer",
"Enable UOM Conversion","Aktivér enhedsomregning",
Enabled,Aktiveret,
"Enabled For","Aktiveret for",
"Ending balance",,
"Ending balance (target)",,
Endpoints,,
"Enter Country to load States","Indtast land for at indlæse stater",
"Enter State","Indtast stat",
"Enter account name, opening date, and opening balance.",,
"Enter barcode","Indtast stregkode",
"Enter the closing balance from your PDF (for example 5200.00).",,
"Enter the period end and closing balance from your bank PDF. After you import CSV lines below, the reconcile workbench compares line totals to this balance.",,
"Enter the statement end date and closing balance from your PDF.",,
"Enter the statement end date from your PDF.",,
"Enter weight barcode",,
"Enter your LiveBooks Cloud authenticator or backup code to continue.",,
"Enter your LiveBooks Cloud authenticator or backup code to link a bank account.",,
"Enter your LiveBooks Cloud authenticator or backup code to sync bank statements.",,
"Enter your LiveBooks Cloud authenticator or backup code to view bank feed status.",,
"Enter your statement details, then match withdrawals to Money out and deposits to Money in—the same layout as most bank PDFs.",,
"Entertainment Expenses",Underholdningsudgifter,
Entry,Post,
"Entry Currency",Indførselsvaluta,
"Entry Label",Indførselsetiket,
"Entry No","Post nr",
"Entry No.","Post nr.",
"Entry Type",Posttype,
"Entry has Grand Total ${0}. Please verify amounts.","Indførsel har samlet total ${0}. Kontroller venligst beløbene.",
"Entry type",,
Equity,Egenkapital,
Error,Fejl,
"Exchange Gain/Loss",Vekselgevinst/tab,
"Exchange Rate",Vekselkurs,
"Exchange Rate Cache",,
"Exchange rate is unavailable offline. Connect to the internet or set the rate manually.",,
"Excise Entry",Afgiftspost,
Exclude,,
Excluded,,
"Excluded count",,
"Excluded transactions stay out of your ledger and reconciliation math. Restore brings a row back to For Review.",,
"Existing Company","Eksisterende virksomhed",
Expand,Udvid,
"Expected Amount","Forventet beløb",
Expense,Udgift,
"Expense Account",Udgiftskonto,
Expenses,Udgifter,
"Expenses Included In Valuation","Udgifter inkluderet i vurdering",
Expired,,
"Expiry Date",Udløbsdato,
"Expiry Duration",,
Export,Exportér,
"Export (CSV)",,
"Export Failed","Eksport mislykkedes",
"Export Format",Eksportformat,
"Export Successful","Eksport vellykket",
"Export Wizard",Eksportguide,
"External id",,
"FBooks Integration Version",,
Failed,Mislykkedes,
"Failed to finish reconcile.",,
"Failed to load batches",,
Fax,Fax,
Features,Funktioner,
February,Februar,
"Feed disconnected for this account. Other accounts at this institution may keep syncing.",,
"Feed paused — reactivate to import again",,
"Feed reactivated. Imports will resume on the next sync.",,
"Feed version",,
"Feed window",,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,Felt,
Fieldname,"Felt navn",
"Fieldname ${0} already exists for ${1}","Felt navn ${0} findes allerede for ${1}",
"Fieldname ${0} already used for Custom Field ${1}","Felt navn ${0} allerede brugt til brugerdefineret felt ${1}",
Fieldtype,Felttype,
Fifteen,,
Fifty,,
"File ${0} does not exist.","Filen ${0} findes ikke.",
"File selection failed","Filvalg mislykkedes",
"Fill date, payee, category, and a non-zero amount.",,
Filter,Filtrer,
"Filter by Group",,
"Finish Reconcile",,
"Fiscal Year",Regnskabår,
"Fiscal Year End Date","Regnskabsår slutter",
"Fiscal Year Start Date","Regnskabsår starter",
Five,,
"Fix Failed","Fix mislykkedes",
"Fixed Asset",Anlægsaktiv,
"Fixed Assets",Anlægsaktiver,
Float,Float,
Floor,,
"Following cells have errors: ${0}.","Følgende celler har fejl: ${0}.",
"Following links do not exist: ${absentLinks .map((l) =>","Følgende links eksisterer ikke: ${absentLinks .map((l) =>",
Font,Skrifttype,
"For Purchase","Til køb",
"For Review",,
"For Sales","Til salg",
"Forbidden Error","Forbudt fejl",
"Form Section",Formularsektion,
"Form Tab",Formularfane,
"Form Type",Formulartype,
Forty,,
Four,,
Fourteen,,
Fr,Fr,
Fraction,Brøk,
"Fraction Units",Brøkenheder,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","Frakt og videresendingsgebyrer",
Frequency,,
From,Fra,
"From Account","Fra konto",
"From Account and To Account cannot be the same.",,
"From Date","Fra dato",
"From Lead",,
"From Loc.","Fra lok.",
"From Year","Fra år",
"From date",,
"From your last reconcile (locked).",,
"Full Name","Fulde navn",
"Furnitures and Fixtures","Møbler og inventar",
GST,GST,
"GSTIN No.","Gstin No.",
GSTR1,Gstr1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","Gebyr / tab ved afhændelse af aktiver",
General,Generelt,
"General Ledger",Hovedbog,
"Get Started","Kom igang",
"Give feedback",,
Global,Globalt,
"Go back to the previous page","Gå tilbage til den forrige side",
"Got two minutes? Tell us what’s broken and whether you’d use encrypted cloud backup.",,
Gram,Gram,
"Grand Total","Samlet total",
"Greater Than","Større end",
Green,Grøn,
"Grid View",,
"Group By","Gruppér efter",
"Group Deleted",,
HSN/SAC,HSN/SAC,
"HSN/SAC Code","HSN/SAC -kode",
"Half Yearly",Halvårs-,
"Half Years","Et halvt år",
"Has Batch","Har parti",
"Has Serial Number","Har serienummer",
"Height (in cm)","Højde (i cm)",
Held,,
"Held Button Colour",,
Help,Hjælp,
"Hex Value",Hex-værdi,
"Hidden values will be visible on Print on.","Skjulte værdier vil blive synlige ved udskrivning.",
"Hide Get Started","Skjul Kom igang",
"Hide Group Amounts","Skjul gruppebeløb",
"Hide Month/Year","Skjul måned/år",
"Hide Unavailable Items",,
"Hide debit/credit and reference columns",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","Skjuler Kom igang-sektionen fra sidepanelet. Ændringer vil være synlige ved genstart eller opdatering af app'en.",
"History of cleared transactions. Click Undo to send a row back to For Review. If a row is already reconciled, you'll be warned before it can throw off your beginning balance.",,
"Hold Q and type digits to set selected item quantity",,
Hour,Time,
Hundred,,
"I've verified — try again",,
ID,,
INR,INR,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
"Ignore reason",,
Ignored,,
Image,Billede,
"Import CSV/OFX",,
"Import Complete","Import fuldført",
"Import Data","Importér data",
"Import Data.","Importer data.",
"Import Lists (CSV)",,
"Import Type",Importtype,
"Import Wizard",Importguide,
"Import accounts, customers, vendors, items, and other lists from a CSV file",,
"Import bank statement",,
"Import transactions",,
"Imported ${0} transaction(s).",,
"Imported at",,
"Imported lines land in For Review. Nothing posts until you Add or Match. If auto-staging is off in Bank Feed Settings, use Pull bank feed.",,
"Importer not set, reload tool","Importør ikke indstillet, genindlæs værktøj",
"In progress",,
"In stock",,
Inactive,Inaktiv,
